Id,PID,MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold
1358,903427090,70,5100,8,7,1925,1996,833,833,0,1666,1,0,3,1,7,1,192,63,0,0,0,0,0,6,2008
1461,907255030,60,9720,9,5,2001,2002,1366,581,0,1947,2,1,3,1,7,1,168,116,0,0,0,0,0,1,2008
221,905104210,20,8521,5,5,1967,1967,912,0,0,912,1,0,3,1,5,1,0,0,0,0,0,0,0,5,2010
2187,908225310,90,8741,5,6,1946,1950,1195,0,0,1195,2,0,4,2,8,0,118,0,0,0,0,0,0,7,2007
2504,533128090,20,12461,8,5,1994,1995,1624,0,0,1624,2,0,2,1,5,1,0,114,192,0,0,0,0,7,2006
855,907201280,20,6950,5,7,1979,1979,914,0,0,914,1,0,2,1,5,0,0,0,0,0,0,0,0,10,2009
2258,916326040,20,16905,5,6,1959,1959,1328,0,0,1328,1,1,2,1,5,2,0,104,0,0,0,0,0,7,2007
2205,909254100,70,7155,6,8,1926,1991,686,775,0,1461,1,0,3,1,6,1,0,0,116,0,0,0,0,7,2007
1158,533125080,60,9205,6,5,1990,1991,1364,1319,0,2683,2,1,4,1,9,2,237,251,0,0,196,0,0,6,2008
1741,528222090,20,7697,7,6,2007,2007,1258,0,0,1258,2,0,3,1,6,0,0,0,0,0,0,0,0,8,2007
2735,905426100,20,7800,5,8,1948,2002,1112,896,0,2008,3,0,3,1,8,0,103,0,0,0,0,0,0,8,2006
1888,534278150,20,14357,5,5,1961,1961,1187,0,0,1187,1,0,2,1,6,1,128,0,0,0,0,0,0,8,2007
2121,907125120,20,8775,5,5,1994,1994,990,0,0,990,1,0,3,1,5,0,0,64,0,0,0,0,0,4,2007
1176,533236060,160,2645,8,5,1999,1999,962,624,0,1586,2,1,3,1,7,0,169,0,0,0,0,0,0,12,2008
2773,907135230,20,13568,5,5,1995,1995,990,0,0,990,1,0,3,1,5,0,224,0,0,0,0,0,0,7,2006
2619,535426195,20,16321,5,6,1957,1997,1600,0,0,1600,1,0,2,1,6,2,288,258,0,0,0,0,0,12,2006
1796,528458080,60,8640,8,5,2007,2007,896,896,0,1792,2,1,3,1,8,0,184,96,0,0,0,0,0,11,2007
1598,923225370,180,1596,4,6,1973,1973,526,462,0,988,1,0,1,1,4,1,0,101,0,120,0,0,0,7,2008
1965,535453150,20,7315,5,6,1958,1958,1170,0,0,1170,1,0,3,1,6,1,0,0,0,0,225,0,0,3,2007
2651,902134060,70,7614,3,5,1905,1950,714,662,0,1376,1,0,2,1,7,0,0,0,104,0,225,0,0,3,2006
609,534402140,20,11000,5,6,1966,1966,1154,0,0,1154,1,1,3,1,6,1,0,58,0,0,0,0,0,11,2009
1990,902300020,70,10337,8,9,1910,1999,909,863,0,1772,2,1,3,1,7,0,0,0,0,0,0,0,0,5,2007
1053,528104050,20,14803,10,5,2007,2008,2084,0,0,2084,2,0,2,1,7,1,188,45,0,0,0,0,0,6,2008
2877,910207110,30,8765,4,6,1936,1950,951,0,0,951,1,0,2,1,6,0,0,28,0,0,0,0,0,4,2006
497,528327070,60,12720,8,5,2000,2000,1466,1221,0,2687,2,1,4,1,10,2,252,30,0,0,0,0,0,9,2009
514,528441090,20,11128,9,5,2005,2006,2490,0,0,2490,2,0,2,1,9,2,70,226,0,0,0,0,0,10,2009
759,903481120,50,5160,6,6,1927,1950,1204,462,0,1666,1,0,3,1,4,0,0,0,148,0,0,0,0,8,2009
2474,531375070,20,13072,6,5,2005,2005,1141,0,0,1141,1,1,3,1,6,0,0,0,0,0,0,0,0,3,2006
1193,534201240,60,8814,5,6,1968,1968,732,732,0,1464,1,1,4,1,7,0,0,40,0,0,0,0,0,6,2008
1415,905477050,190,7000,5,7,1910,1991,820,527,0,1347,1,0,3,1,5,0,85,0,148,0,0,0,0,1,2008
2048,904302010,190,4484,5,6,1942,1979,778,504,0,1282,1,0,2,1,4,0,0,88,0,0,0,0,0,7,2007
2483,531452210,60,9019,6,5,1994,1994,636,684,0,1320,2,1,3,1,6,0,0,40,0,0,0,0,0,7,2006
2883,911225110,50,8520,3,5,1916,1950,576,360,0,936,1,0,2,1,6,0,0,0,0,0,0,0,0,4,2006
1111,528427010,20,11932,8,5,2007,2008,1580,0,0,1580,2,0,3,1,7,0,0,24,0,0,0,0,0,6,2008
2072,905301050,20,115149,7,5,1971,2002,1824,0,0,1824,2,0,2,1,5,2,380,48,0,0,0,0,0,6,2007
1450,907202240,20,14330,5,6,1975,2001,1558,0,0,1558,2,0,2,1,5,0,140,0,239,0,227,0,0,8,2008
274,908102060,30,8777,3,6,1945,2007,640,0,0,640,1,0,2,1,5,0,0,0,0,0,0,0,0,4,2010
413,527454050,160,2308,6,5,1974,1974,855,467,0,1322,2,1,3,1,6,1,260,0,0,0,0,0,0,6,2009
751,903429080,70,2500,7,8,1915,2005,916,910,0,1826,1,1,4,1,7,1,0,0,0,0,0,0,0,6,2009
2897,916403020,20,8049,7,5,1990,1990,1339,0,0,1339,2,0,2,1,6,1,0,58,0,0,90,0,0,7,2006
207,903454060,190,5600,4,5,1930,1950,372,720,0,1092,2,0,3,2,7,0,0,0,0,0,0,0,3500,7,2010
2269,916455110,80,9590,7,5,2003,2003,1146,0,0,1146,2,0,3,1,6,1,160,22,0,0,0,0,0,5,2007
891,908152100,80,7200,6,6,1976,1976,1125,0,0,1125,1,0,3,1,6,1,296,0,0,0,0,0,0,10,2009
2863,909280030,50,11500,7,7,1936,1987,1020,1037,0,2057,1,1,3,1,6,1,0,0,0,0,322,0,0,6,2006
1298,902134100,30,6756,5,6,1910,1950,899,0,0,899,1,0,2,1,5,0,0,0,96,0,0,0,0,9,2008
1292,902109080,190,11426,4,6,1910,1996,828,658,108,1594,2,0,3,2,9,0,0,172,109,0,0,0,0,6,2008
1687,528102100,20,12030,8,5,2007,2007,1694,0,0,1694,2,0,3,1,7,0,168,228,0,0,0,0,0,12,2007
2749,906223180,60,9554,8,5,1993,1994,1065,846,0,1911,2,1,3,1,8,1,182,81,0,0,0,0,0,9,2006
2875,910203100,30,8534,4,4,1925,1950,672,0,0,672,1,0,2,1,4,0,0,0,112,0,0,0,0,6,2006
1029,527358120,20,11361,6,5,1976,1976,1523,0,0,1523,2,0,3,1,7,1,0,0,0,0,189,0,0,5,2008
1581,916402115,20,12416,6,5,1986,1986,1651,0,0,1651,2,0,3,1,7,1,192,0,0,0,0,0,0,11,2008
612,534426110,20,9600,5,6,1959,1959,1041,0,0,1041,1,0,3,1,6,0,224,88,0,0,0,0,0,7,2009
139,535152010,90,8267,5,5,1958,1958,1604,0,0,1604,2,0,4,2,8,0,42,0,0,0,0,0,0,3,2010
1335,903226060,50,6000,6,7,1940,1989,1014,658,0,1672,1,1,3,1,6,1,0,11,0,0,0,0,0,7,2008
2531,534176250,20,9600,7,5,1969,1969,1164,0,0,1164,1,1,3,1,6,0,0,0,0,0,0,0,0,7,2006
681,535452090,20,7350,5,6,1958,1958,1041,0,0,1041,1,0,3,1,6,0,0,0,0,0,0,0,0,3,2009
1383,905107280,85,7703,6,8,1978,1978,1034,0,0,1034,1,0,3,1,6,1,311,0,0,0,0,0,0,5,2008
1359,903429010,50,4347,6,8,1910,1950,825,784,0,1609,1,0,3,1,7,0,0,182,0,0,0,0,0,6,2008
1226,534477090,20,9600,5,8,1950,2006,1337,0,0,1337,1,0,3,1,7,1,0,192,0,0,0,0,0,9,2008
63,528363130,60,12256,8,5,1994,1995,1500,1122,0,2622,2,1,3,1,9,2,186,32,0,0,0,0,0,4,2010
1869,534151090,20,9547,7,6,1993,1993,1594,0,0,1594,2,0,2,1,6,1,190,80,0,0,0,0,0,7,2007
2468,528488110,20,7200,6,5,2006,2006,1262,0,0,1262,2,0,2,1,5,0,0,120,0,0,0,0,0,5,2006
1135,531375050,20,13072,6,5,2005,2006,1175,0,0,1175,1,0,3,1,6,0,0,90,0,0,0,0,0,6,2008
719,902329080,70,3600,6,7,1917,2007,664,624,0,1288,1,0,3,1,5,1,0,103,0,0,0,0,0,5,2009
405,527451320,160,1680,5,5,1971,1971,630,672,0,1302,2,1,3,1,6,0,0,0,0,0,0,0,0,5,2009
2506,533208050,120,3316,8,5,2005,2005,1247,0,0,1247,1,1,1,1,4,1,0,84,0,0,0,0,0,4,2006
2380,528102080,60,16387,9,5,2006,2006,1738,851,0,2589,2,1,4,1,11,1,0,0,0,0,0,0,0,8,2006
1565,914465060,20,13265,8,5,2002,2002,1689,0,0,1689,2,0,3,1,7,2,150,59,0,0,0,0,0,7,2008
1727,528188160,120,3242,7,5,2003,2003,1405,0,0,1405,2,0,2,1,6,1,136,36,0,0,0,0,0,3,2007
1661,527359160,80,8991,7,6,1976,1976,1324,0,0,1324,2,0,3,1,5,1,407,36,0,0,0,0,0,2,2007
1967,535457020,20,8000,5,5,1960,1960,1377,0,0,1377,1,0,3,1,6,2,0,0,0,0,0,0,0,11,2007
2267,916455010,60,9303,6,5,1996,1997,888,868,0,1756,2,1,3,1,7,0,144,122,0,0,0,0,0,7,2007
1389,905200510,20,8544,5,6,1966,2006,1228,0,0,1228,1,1,3,1,6,0,0,65,0,0,0,0,0,6,2008
2553,534430110,20,11425,5,6,1954,1954,1008,0,0,1008,1,0,2,1,4,1,0,0,120,0,0,0,0,7,2006
1459,907254090,60,11404,7,5,1998,1999,1153,878,0,2031,2,1,3,1,8,1,192,84,0,0,0,0,0,7,2008
1739,528222060,60,8229,6,5,2007,2007,752,752,0,1504,2,1,3,1,6,0,100,32,0,0,0,0,0,12,2007
172,902106130,30,4485,5,7,1920,1950,936,0,0,936,1,0,2,1,5,1,51,0,135,0,0,0,0,5,2010
788,905402070,20,15635,4,5,1954,1954,1383,0,0,1383,1,0,2,1,6,0,0,0,90,0,110,0,0,10,2009
1979,902110010,30,3153,5,6,1920,1990,967,0,0,967,1,0,2,1,5,1,0,0,26,0,0,0,0,7,2007
1801,528477020,20,11096,8,5,2006,2006,1656,0,0,1656,2,0,3,1,7,0,0,146,0,0,0,0,0,7,2007
931,909427200,20,14000,6,8,1950,2004,1152,0,0,1152,1,0,3,1,6,1,0,36,0,0,0,0,0,8,2009
2471,531363080,20,7733,6,5,2005,2005,1142,0,0,1142,1,1,3,1,5,0,4,50,0,0,0,0,0,1,2006
2899,916460070,20,8098,6,5,2000,2000,1403,0,0,1403,2,0,2,1,5,0,0,173,0,0,0,0,0,10,2006
2544,534276230,90,8393,5,5,1959,2005,1712,0,0,1712,2,0,4,2,8,0,272,54,0,0,0,0,0,6,2006
1386,905200090,90,12900,4,4,1969,1969,1258,0,0,1258,0,2,0,2,6,0,120,0,0,0,0,0,0,1,2008
315,916125360,20,57200,5,5,1948,1950,1687,0,0,1687,1,0,3,1,7,2,0,0,50,0,0,0,0,6,2010
1932,535301160,90,8078,5,5,1958,1958,1560,0,0,1560,2,0,4,2,8,0,0,0,0,0,0,0,0,12,2007
1660,527359080,60,12384,7,7,1976,1976,1142,793,0,1935,2,1,3,1,7,1,0,113,252,0,0,0,0,11,2007
2353,527358090,85,9927,7,5,1976,1976,1083,0,0,1083,1,0,2,1,5,1,444,0,40,0,0,0,0,7,2006
2139,907202100,20,16300,5,4,1977,1977,907,0,0,907,1,0,3,1,5,0,0,0,0,0,0,0,0,1,2007
1585,916460060,20,7915,6,5,1999,2000,1675,0,0,1675,2,0,3,1,6,0,165,52,0,0,0,0,0,12,2008
1602,923250210,20,21750,5,5,1954,1954,988,0,0,988,1,0,2,1,4,0,0,0,0,0,0,0,0,2,2008
2888,914474020,20,9116,8,5,2001,2001,1491,0,0,1491,2,0,3,1,7,0,120,100,0,0,0,0,0,5,2006
965,916403250,80,14419,7,5,1987,1989,1479,0,0,1479,2,1,3,1,7,1,224,238,0,0,0,0,0,7,2009
645,535304100,20,13070,5,5,1951,1951,1112,0,0,1112,1,0,2,1,5,0,0,0,0,0,255,0,0,10,2009
789,905450020,20,9855,6,5,1956,1956,1689,0,0,1689,1,0,3,1,7,1,0,0,0,0,0,0,0,11,2009
1015,527252080,120,8118,9,5,2007,2007,1710,0,0,1710,2,0,2,1,6,1,156,48,0,0,0,0,0,7,2008
1264,535426260,20,10920,6,5,1960,1960,1253,0,0,1253,1,1,2,1,5,1,0,213,176,0,0,0,0,5,2008
1972,535477180,20,6600,5,5,1962,1962,864,0,0,864,1,0,2,1,5,0,58,0,0,0,0,0,0,12,2007
1481,907420080,60,8199,7,5,2005,2005,728,728,0,1456,2,1,3,1,7,1,36,18,0,0,0,0,0,10,2008
954,914476380,80,9947,7,5,1990,1991,1217,0,0,1217,2,0,3,1,6,0,168,27,0,0,0,0,0,6,2009
2499,532476050,80,14330,7,4,1974,1974,2151,495,0,2646,2,0,3,1,9,4,641,100,0,0,0,800,0,1,2006
824,906380050,60,10769,8,5,2007,2007,866,902,0,1768,2,1,3,1,7,0,144,105,0,0,0,0,0,4,2009
2769,907125020,85,8846,5,5,1996,1996,914,0,0,914,1,0,2,1,5,0,0,0,0,0,0,0,0,7,2006
123,534403360,80,10600,6,5,1964,1964,1131,644,0,1775,2,0,3,1,8,0,0,172,0,0,0,0,0,5,2010
1862,533352075,90,18890,5,5,1977,1977,1361,1259,0,2620,2,2,4,2,12,1,155,24,145,0,0,0,8300,8,2007
1308,902300110,190,9142,5,5,1900,2006,830,797,0,1627,2,0,4,2,10,0,192,0,60,0,0,0,0,2,2008
1758,528290060,60,7750,7,5,2003,2003,660,660,0,1320,2,1,3,1,6,0,0,48,0,0,0,0,0,8,2007
2236,910201110,50,6060,4,5,1939,1950,772,351,0,1123,1,0,3,1,4,0,0,0,140,0,0,0,0,6,2007
2912,923225510,20,10172,5,7,1968,2003,874,0,0,874,1,0,3,1,5,0,0,120,0,0,0,0,0,10,2006
2093,906201200,60,10380,7,5,1986,1987,1553,1177,0,2730,2,1,4,1,8,1,201,96,0,0,0,0,0,8,2007
2128,907180040,60,9337,6,5,1997,1997,905,881,0,1786,2,1,3,1,7,0,0,162,0,0,0,0,0,5,2007
679,535451170,90,7200,4,5,1949,1950,1040,0,0,1040,2,0,2,2,6,0,0,0,0,0,0,0,0,6,2009
1313,902304060,190,9600,5,5,1920,1960,1377,973,0,2350,2,0,4,2,10,0,0,0,219,0,0,0,0,4,2008
2534,534201250,60,8640,5,5,1968,1968,884,886,0,1770,1,1,4,1,7,0,0,60,0,0,270,0,455,6,2006
1273,535453210,20,7931,5,6,1960,1960,1269,0,0,1269,1,1,3,1,6,1,0,0,0,0,0,0,0,6,2008
219,905102060,190,11625,5,4,1965,1965,1039,0,0,1039,1,1,3,1,6,0,0,0,0,0,0,0,0,4,2010
133,534476260,80,9600,6,6,1955,1972,1520,0,0,1520,1,0,3,1,7,2,0,0,189,0,0,0,0,3,2010
38,528112020,20,11478,8,5,2007,2008,1704,0,0,1704,2,0,3,1,7,1,0,50,0,0,0,0,0,5,2010
2408,528186100,20,7740,9,5,2006,2006,1686,0,0,1686,2,0,1,1,6,1,266,100,0,0,0,0,0,6,2006
1575,916382120,20,9520,8,5,2007,2008,1646,0,0,1646,2,0,3,1,7,1,192,44,0,0,0,0,0,4,2008
1671,527425025,20,17199,4,7,1961,1961,914,0,0,914,1,0,2,1,4,0,140,0,0,0,0,0,0,7,2007
2000,902401030,40,5400,6,7,1926,2004,1149,467,0,1616,2,0,3,1,5,0,0,0,183,0,0,0,0,10,2007
2621,535450180,50,10800,4,4,1949,1950,720,472,0,1192,1,1,4,1,6,0,0,0,0,0,0,0,0,12,2006
1996,902304040,70,9900,6,4,1880,1950,1178,1032,0,2210,2,0,5,1,8,0,0,48,0,0,0,0,0,5,2007
1976,902106070,50,6000,6,6,1927,1950,866,430,0,1296,1,0,3,1,6,0,0,0,175,0,0,0,0,7,2007
1861,533350020,20,17778,8,5,1981,1981,2497,0,0,2497,2,0,2,1,7,2,266,0,0,0,0,0,0,3,2007
1600,923228080,160,1477,6,9,1970,2007,546,546,0,1092,2,1,3,1,6,0,187,0,0,0,0,0,0,3,2008
298,909452114,80,19645,7,6,1994,2007,896,756,0,1652,2,1,3,1,6,0,0,0,0,0,0,0,0,6,2010
875,907285050,60,8750,7,5,1996,1996,909,807,0,1716,2,1,2,1,7,1,0,120,0,0,0,0,0,7,2009
1205,534276190,20,7785,5,5,1956,1956,1014,0,0,1014,1,0,2,1,6,0,0,0,40,0,200,0,0,3,2008
763,904301060,90,10800,5,5,1987,1988,1200,0,0,1200,3,0,3,1,5,0,120,0,0,0,0,0,0,3,2009
512,528439060,20,9139,8,5,2006,2006,1432,0,0,1432,2,0,3,1,7,1,297,50,0,0,0,0,0,9,2009
592,534175080,20,10140,7,5,1998,1999,1680,0,0,1680,2,0,3,1,7,1,78,73,0,0,0,0,0,6,2009
1255,535375140,20,10122,4,6,1948,1950,869,0,0,869,1,0,1,1,3,0,0,0,66,0,0,0,0,8,2008
355,527162110,60,10141,7,5,1998,1998,885,833,0,1718,2,1,3,1,7,1,0,94,0,0,291,0,0,12,2009
1676,527450030,160,2205,6,6,1973,1973,525,567,0,1092,1,1,3,1,6,0,144,0,0,0,0,0,0,2,2007
2599,535377070,30,10914,3,3,1929,1950,715,0,0,715,1,0,2,1,4,0,0,0,75,0,112,0,0,8,2006
312,914476520,20,9196,7,5,2003,2003,1560,0,0,1560,2,0,3,1,7,0,100,150,0,0,0,0,0,4,2010
1124,528477040,60,9803,7,5,2005,2005,866,902,0,1768,2,1,3,1,7,0,0,108,0,0,0,0,0,2,2008
1702,528118050,20,17169,10,5,2007,2007,2290,0,0,2290,2,1,2,1,7,1,192,30,0,0,0,0,0,8,2007
2434,528235190,60,9171,7,5,2004,2005,848,750,0,1598,2,1,3,1,7,1,100,48,0,0,0,0,0,7,2006
1432,907126030,20,9750,5,7,1994,1994,990,0,0,990,1,0,3,1,5,0,168,0,0,0,0,0,0,8,2008
689,535476110,90,8604,5,7,1978,1978,941,0,0,941,1,0,2,1,4,0,0,40,0,0,0,0,0,11,2009
1349,903235010,70,6155,6,8,1920,1999,751,611,0,1362,2,0,3,1,6,0,0,0,84,0,0,0,0,6,2008
1759,528290170,60,9487,6,5,2000,2000,940,750,0,1690,2,1,3,1,7,1,0,50,0,0,0,0,0,6,2007
893,908186080,180,3675,6,5,2005,2006,1072,0,0,1072,1,0,2,1,5,0,0,28,0,0,0,0,0,4,2009
944,911104060,30,10200,4,6,1925,1950,572,0,0,572,1,0,2,1,4,0,0,0,72,0,0,0,0,5,2009
2109,906382020,20,11750,7,5,2005,2006,1546,0,0,1546,2,0,3,1,7,0,144,42,0,0,0,0,0,6,2007
316,916386010,20,11896,7,5,2008,2008,1346,0,0,1346,2,0,3,1,6,1,100,48,0,0,0,0,0,5,2010
2529,534129230,60,10400,6,5,1972,1972,1012,778,0,1790,1,2,4,1,8,1,148,0,0,0,147,0,0,11,2006
1448,907202160,80,10970,6,6,1978,1978,1026,0,0,1026,1,0,3,1,5,0,0,0,34,0,0,0,0,10,2008
871,907275090,20,11883,7,5,1996,1996,1504,0,0,1504,2,0,3,1,6,1,115,66,0,0,0,0,0,6,2009
142,535152150,20,10552,5,5,1959,1959,1700,0,0,1700,1,1,4,1,6,1,0,38,0,0,0,0,0,4,2010
1515,909101060,30,8248,3,3,1914,1950,864,0,0,864,1,0,2,1,5,0,0,0,100,0,0,0,0,9,2008
1970,535476360,60,9760,6,8,1964,1993,1020,831,0,1851,2,1,3,1,7,1,239,42,0,0,0,0,0,7,2007
572,533221040,160,2998,6,5,2000,2000,756,756,0,1512,2,1,2,1,4,0,0,32,0,0,0,0,0,8,2009
2200,909251040,50,6821,6,7,1921,2005,759,539,0,1298,2,0,2,1,8,1,216,0,168,0,0,0,0,8,2007
2147,907252190,20,11354,7,5,2000,2000,1673,0,0,1673,2,0,3,1,7,1,306,113,0,0,116,0,0,1,2007
249,906225210,85,9069,6,6,1992,1992,996,0,0,996,1,0,2,1,5,0,120,0,0,0,0,0,0,4,2010
162,535450210,50,8064,6,8,1948,2004,816,408,0,1224,1,0,3,1,5,0,414,0,0,0,0,0,0,5,2010
664,535383070,50,5400,4,6,1920,1950,840,534,0,1374,1,0,2,1,6,0,0,0,198,0,0,0,0,10,2009
1516,909101180,190,5687,5,6,1912,2000,936,780,0,1716,2,0,6,1,9,0,0,184,0,0,0,0,0,3,2008
16,527216070,60,53504,8,5,2003,2003,1690,1589,0,3279,3,1,4,1,12,1,503,36,0,0,210,0,0,6,2010
1808,531363040,20,7500,7,5,2006,2006,1143,0,0,1143,1,1,3,1,5,0,0,55,0,0,0,0,0,10,2007
425,528106070,20,13173,9,5,2006,2007,1652,0,0,1652,2,0,2,1,6,2,404,102,0,0,0,0,0,11,2009
1372,904100020,20,9488,5,6,1947,1993,1054,0,0,1054,1,0,3,1,6,0,0,60,122,0,0,0,0,9,2008
2495,532378070,20,13526,5,6,1965,1965,935,0,0,935,1,0,3,1,5,0,180,0,0,0,0,0,0,11,2006
661,535381040,50,10410,4,5,1915,1950,1313,0,1064,2377,2,0,3,1,8,1,0,0,432,0,0,0,0,6,2009
1301,902201140,20,12000,5,7,1948,2005,1122,0,0,1122,1,0,2,1,6,0,0,36,0,0,0,0,0,5,2008
396,527404020,20,7830,5,5,1970,1970,1180,0,0,1180,1,1,2,1,6,0,0,45,0,0,0,0,0,3,2009
2663,902328100,75,8850,7,6,1916,1950,815,875,0,1690,1,0,3,1,7,1,0,0,330,0,0,0,0,7,2006
50,528181050,120,7132,8,5,2006,2006,1370,0,0,1370,2,0,2,1,6,1,120,49,0,0,0,0,0,4,2010
886,908102270,20,9937,5,7,1964,1999,1486,0,0,1486,1,0,3,1,7,0,0,0,0,0,0,0,0,3,2009
696,902103170,50,5720,5,6,1941,1950,676,455,0,1131,1,1,3,1,5,0,26,0,0,0,0,0,0,8,2009
2454,528366040,60,12585,8,5,1993,1993,1565,1234,0,2799,2,1,3,1,8,1,432,136,0,0,0,0,0,10,2006
2106,906380140,60,11103,7,5,2006,2006,728,728,0,1456,2,1,3,1,8,1,0,0,0,0,0,0,0,7,2007
353,527146010,120,8013,8,5,1995,1996,1734,0,0,1734,2,0,2,1,6,0,52,50,0,0,0,0,0,9,2009
441,528120170,20,10872,9,5,2006,2006,1531,0,0,1531,2,0,2,1,6,1,184,52,0,0,0,0,0,2,2009
2270,916455150,20,11305,8,5,2002,2002,1922,0,0,1922,2,0,2,1,6,1,201,64,0,0,0,0,0,4,2007
1924,535177020,20,9100,5,5,1960,1960,1144,0,0,1144,1,0,3,1,6,1,0,0,0,0,0,0,0,6,2007
1402,905401045,20,39104,7,7,1954,2005,1363,0,0,1363,1,0,2,1,5,2,81,0,0,0,0,0,0,4,2008
1070,528180110,120,10110,9,5,2008,2008,1866,0,0,1866,2,0,2,1,7,1,0,48,0,0,0,0,0,11,2008
2696,903456060,30,9786,3,4,1922,1950,1077,0,0,1077,1,0,3,1,6,1,0,100,48,0,0,0,0,5,2006
1840,533208030,120,5330,8,5,2006,2007,1550,0,0,1550,2,1,2,1,5,0,0,102,0,0,0,0,0,7,2007
1562,911370520,120,3811,7,5,2004,2005,1646,0,0,1646,2,0,2,1,5,1,128,53,0,0,155,0,0,7,2008
2426,528228545,120,3010,7,5,2005,2006,1248,0,0,1248,2,0,2,1,5,0,108,0,0,0,0,0,0,3,2006
1162,533208140,120,3435,7,5,2004,2005,1245,0,0,1245,2,0,1,1,5,0,0,100,0,0,0,0,0,6,2008
1874,534178010,20,10800,6,5,1963,1963,1052,0,0,1052,1,0,3,1,6,0,0,133,0,0,0,0,0,2,2007
111,534129040,20,10456,6,6,1967,1967,1829,0,0,1829,2,0,4,1,8,0,0,76,0,0,0,0,0,5,2010
1207,534277070,20,8475,4,7,1956,1956,952,0,0,952,1,0,2,1,4,0,0,0,0,0,0,0,0,4,2008
140,535152050,20,8197,7,5,2003,2009,1480,0,0,1480,2,0,3,1,7,0,252,73,0,0,0,0,300,2,2010
545,531382070,20,10994,8,5,2005,2006,1844,0,0,1844,2,0,2,1,7,1,165,44,0,0,0,0,0,9,2009
1338,903228040,50,6000,6,7,1937,2000,825,672,0,1497,2,0,3,1,5,0,272,0,0,0,0,0,0,5,2008
2873,910200020,30,7288,5,6,1942,1950,976,0,0,976,1,0,2,1,5,0,160,0,0,0,0,0,0,8,2006
924,909277100,30,13360,5,7,1921,2006,964,0,0,964,1,0,2,1,5,0,0,0,44,0,0,0,0,8,2009
844,907180130,20,10335,7,5,1999,1999,1501,0,0,1501,2,0,3,1,6,0,144,29,0,0,0,0,0,6,2009
901,908275110,20,11767,5,5,1956,1956,1560,0,0,1560,1,0,2,1,7,1,0,0,0,0,0,0,0,5,2009
2195,909176080,190,10896,6,7,1914,1995,1440,1440,515,3395,2,0,8,2,14,0,0,110,0,0,0,0,0,3,2007
2081,905475270,20,5400,5,5,1958,1958,864,0,0,864,1,0,3,1,6,0,0,0,0,0,0,0,0,5,2007
2774,907175030,20,9100,7,5,2000,2000,1525,0,0,1525,2,0,3,1,6,0,219,36,0,0,0,0,0,9,2006
2573,535151130,90,7728,5,6,1962,1962,1190,0,0,1190,1,0,3,1,6,0,0,18,0,0,0,0,0,5,2006
1793,528445070,60,8778,8,5,2006,2006,1302,528,0,1830,2,1,3,1,7,0,0,40,0,0,0,0,0,3,2007
882,907414020,20,8487,7,5,2004,2004,1500,0,0,1500,2,0,3,1,6,0,192,36,0,0,0,0,0,8,2009
2791,907252050,60,9930,7,5,2002,2002,878,884,0,1762,2,1,3,1,6,0,320,54,0,0,0,0,0,7,2006
297,909428280,20,17500,7,8,1959,2002,1902,0,0,1902,2,0,3,1,7,2,0,207,162,0,0,0,0,5,2010
509,528431070,20,10206,8,5,2008,2008,1658,0,0,1658,2,1,3,1,7,1,144,44,0,0,0,0,0,9,2009
1115,528429080,20,14587,9,5,2008,2008,1506,0,0,1506,2,0,2,1,6,1,0,174,0,0,0,0,0,8,2008
773,905105190,20,7800,5,7,1967,2004,899,0,0,899,1,0,3,1,5,0,64,0,0,0,0,0,0,6,2009
732,903202170,70,4960,5,7,1930,1982,1001,653,0,1654,2,0,3,1,7,1,244,60,0,0,0,0,0,5,2009
1552,910206110,30,7392,5,7,1930,1995,912,0,0,912,1,0,2,1,5,0,0,90,0,0,0,0,0,5,2008
226,905107110,90,7424,5,5,1978,1978,1373,0,0,1373,1,0,3,1,5,2,0,0,0,0,0,0,0,5,2010
2830,908188120,160,2522,7,5,2004,2004,970,739,0,1709,2,0,3,1,7,0,0,40,0,0,0,0,0,5,2006
2238,910202030,30,3672,5,7,1922,1950,816,0,0,816,1,0,2,1,5,0,0,0,96,0,0,0,0,9,2007
982,923252075,80,7706,6,5,1993,1996,1091,0,0,1091,1,0,2,1,5,0,280,0,0,0,0,0,700,8,2009
1265,535426350,20,12929,6,6,1960,1993,1081,0,0,1081,1,0,3,1,5,0,36,82,0,0,0,0,0,6,2008
559,532376070,20,9316,5,5,1965,1965,1020,0,0,1020,2,0,3,1,5,0,171,0,0,0,0,0,0,5,2009
1203,534252090,85,12122,7,9,1961,2007,999,0,0,999,1,0,3,1,6,0,144,76,0,0,0,0,0,7,2008
2083,905476160,90,7711,4,3,1977,1977,1440,0,0,1440,2,0,4,2,8,0,321,0,0,0,0,0,0,8,2007
2130,907187060,60,12352,7,5,1998,1999,853,900,0,1753,2,1,3,1,7,1,0,74,0,0,0,0,0,3,2007
2455,528429060,60,12447,8,5,2005,2006,1116,848,0,1964,2,1,3,1,8,1,200,70,0,0,0,0,0,1,2006
