Lot Frontage,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Yr Blt,Garage Cars,Garage Area
80.0,0.0,915.0,0.0,336.0,1251.0,1.0,0.0,1961.0,2.0,441.0
37.0,170.0,686.0,0.0,162.0,848.0,1.0,0.0,2003.0,2.0,420.0
21.0,510.0,162.0,0.0,321.0,483.0,0.0,0.0,1972.0,1.0,264.0
69.0,0.0,565.0,0.0,280.0,845.0,1.0,0.0,1987.0,2.0,360.0
55.0,0.0,0.0,0.0,952.0,952.0,0.0,0.0,1978.0,2.0,672.0
0.0,0.0,1219.0,0.0,816.0,2035.0,1.0,0.0,1975.0,2.0,484.0
91.0,302.0,0.0,0.0,1694.0,1694.0,0.0,0.0,2006.0,3.0,856.0
85.0,180.0,1478.0,0.0,100.0,1578.0,1.0,0.0,2007.0,3.0,810.0
63.0,616.0,28.0,0.0,1656.0,1684.0,0.0,0.0,2005.0,2.0,564.0
70.0,92.0,226.0,500.0,192.0,918.0,0.0,0.0,1978.0,2.0,440.0
98.0,0.0,1088.0,0.0,0.0,1088.0,0.0,0.0,1963.0,2.0,456.0
0.0,0.0,0.0,0.0,1022.0,1022.0,0.0,0.0,1923.0,1.0,216.0
65.0,98.0,24.0,0.0,1390.0,1414.0,0.0,0.0,2004.0,2.0,494.0
0.0,0.0,872.0,0.0,476.0,1348.0,1.0,0.0,2002.0,2.0,418.0
76.0,140.0,0.0,0.0,1496.0,1496.0,0.0,0.0,2007.0,2.0,474.0
57.0,0.0,0.0,0.0,932.0,932.0,0.0,0.0,1950.0,1.0,306.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.0,2.0,400.0
50.0,0.0,134.0,0.0,938.0,1072.0,1.0,0.0,1982.0,5.0,1184.0
0.0,0.0,600.0,0.0,264.0,864.0,0.0,0.0,1980.0,2.0,576.0
0.0,72.0,0.0,0.0,969.0,969.0,0.0,0.0,2000.0,3.0,648.0
69.0,0.0,0.0,0.0,1117.0,1117.0,0.0,0.0,1963.0,1.0,264.0
37.0,170.0,717.0,0.0,131.0,848.0,1.0,0.0,2003.0,2.0,420.0
72.0,120.0,586.0,0.0,462.0,1048.0,1.0,0.0,1956.0,1.0,286.0
68.0,72.0,252.0,0.0,684.0,936.0,0.0,0.0,1969.0,1.0,288.0
70.0,0.0,504.0,108.0,319.0,931.0,1.0,0.0,1980.0,2.0,506.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.0,2.0,680.0
81.0,250.0,1152.0,0.0,590.0,1742.0,1.0,0.0,2007.0,3.0,724.0
92.0,391.0,740.0,0.0,425.0,1165.0,1.0,0.0,1994.0,3.0,844.0
47.0,0.0,342.0,0.0,646.0,988.0,0.0,0.0,1999.0,2.0,597.0
60.0,0.0,381.0,0.0,399.0,780.0,0.0,1.0,1956.0,2.0,400.0
0.0,0.0,0.0,0.0,953.0,953.0,0.0,0.0,2000.0,2.0,460.0
95.0,0.0,0.0,0.0,1428.0,1428.0,0.0,0.0,2007.0,2.0,480.0
121.0,430.0,1232.0,0.0,560.0,1792.0,1.0,0.0,2005.0,3.0,925.0
0.0,190.0,779.0,0.0,298.0,1077.0,0.0,1.0,1995.0,2.0,614.0
50.0,0.0,0.0,0.0,610.0,610.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,536.0,536.0,0.0,0.0,0.0,0.0,0.0
0.0,333.0,0.0,0.0,689.0,689.0,0.0,0.0,1972.0,2.0,583.0
50.0,0.0,336.0,41.0,295.0,672.0,1.0,0.0,1948.0,1.0,240.0
83.0,177.0,1433.0,0.0,0.0,1433.0,1.0,0.0,1987.0,2.0,528.0
79.0,0.0,1441.0,0.0,55.0,1496.0,1.0,0.0,1983.0,2.0,612.0
124.0,84.0,719.0,0.0,300.0,1019.0,1.0,0.0,1959.0,1.0,312.0
90.0,234.0,485.0,177.0,1496.0,2158.0,0.0,0.0,1990.0,3.0,701.0
0.0,0.0,0.0,0.0,264.0,264.0,0.0,0.0,1976.0,1.0,336.0
50.0,0.0,259.0,0.0,425.0,684.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,279.0,279.0,0.0,0.0,1986.0,2.0,691.0
79.0,0.0,0.0,0.0,939.0,939.0,0.0,0.0,2006.0,2.0,639.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,2.0,625.0
50.0,0.0,104.0,169.0,516.0,789.0,0.0,0.0,1948.0,1.0,250.0
34.0,0.0,0.0,0.0,1143.0,1143.0,0.0,0.0,2004.0,2.0,588.0
0.0,0.0,0.0,0.0,1489.0,1489.0,0.0,0.0,1968.0,2.0,462.0
73.0,320.0,668.0,0.0,336.0,1004.0,0.0,0.0,1999.0,3.0,660.0
64.0,0.0,0.0,0.0,960.0,960.0,0.0,0.0,0.0,0.0,0.0
313.0,796.0,5644.0,0.0,466.0,6110.0,2.0,0.0,2008.0,2.0,1418.0
54.0,0.0,619.0,0.0,149.0,768.0,1.0,0.0,1987.0,2.0,624.0
72.0,0.0,914.0,0.0,210.0,1124.0,1.0,0.0,1956.0,1.0,353.0
30.0,76.0,294.0,0.0,318.0,612.0,0.0,0.0,2009.0,2.0,528.0
63.0,0.0,0.0,0.0,1100.0,1100.0,0.0,0.0,0.0,0.0,0.0
120.0,340.0,300.0,0.0,482.0,782.0,0.0,0.0,1949.0,2.0,470.0
0.0,0.0,1148.0,0.0,96.0,1244.0,2.0,0.0,1977.0,2.0,528.0
80.0,0.0,978.0,0.0,284.0,1262.0,0.0,1.0,1976.0,2.0,460.0
43.0,0.0,385.0,344.0,70.0,799.0,1.0,0.0,1996.0,2.0,550.0
81.0,68.0,0.0,0.0,945.0,945.0,0.0,0.0,1978.0,2.0,482.0
50.0,0.0,299.0,0.0,367.0,666.0,0.0,1.0,0.0,0.0,0.0
0.0,288.0,964.0,0.0,153.0,1117.0,1.0,0.0,1978.0,2.0,522.0
74.0,0.0,130.0,105.0,666.0,901.0,1.0,0.0,1975.0,2.0,576.0
65.0,0.0,488.0,0.0,517.0,1005.0,0.0,0.0,1956.0,1.0,319.0
60.0,0.0,493.0,0.0,1017.0,1510.0,0.0,0.0,1920.0,2.0,520.0
41.0,0.0,318.0,0.0,232.0,550.0,0.0,0.0,1976.0,1.0,336.0
80.0,320.0,1682.0,0.0,296.0,1978.0,1.0,0.0,2003.0,3.0,850.0
70.0,383.0,0.0,0.0,1598.0,1598.0,0.0,0.0,2006.0,3.0,871.0
63.0,0.0,0.0,0.0,1158.0,1158.0,0.0,0.0,0.0,0.0,0.0
79.0,240.0,28.0,0.0,1794.0,1822.0,0.0,0.0,2005.0,3.0,678.0
0.0,184.0,35.0,869.0,905.0,1809.0,1.0,0.0,1953.0,2.0,450.0
70.0,0.0,300.0,0.0,765.0,1065.0,0.0,0.0,1950.0,2.0,440.0
0.0,76.0,828.0,0.0,174.0,1002.0,1.0,0.0,1973.0,2.0,902.0
73.0,0.0,0.0,0.0,616.0,616.0,0.0,0.0,2007.0,2.0,432.0
72.0,0.0,0.0,0.0,1728.0,1728.0,0.0,0.0,1987.0,2.0,576.0
64.0,0.0,902.0,0.0,380.0,1282.0,1.0,0.0,2007.0,2.0,662.0
105.0,400.0,1430.0,0.0,564.0,1994.0,1.0,0.0,2005.0,3.0,878.0
34.0,894.0,381.0,0.0,348.0,729.0,0.0,0.0,1999.0,2.0,440.0
90.0,0.0,956.0,182.0,384.0,1522.0,0.0,0.0,1974.0,2.0,624.0
102.0,0.0,0.0,0.0,1580.0,1580.0,0.0,0.0,2004.0,2.0,610.0
73.0,0.0,16.0,0.0,1450.0,1466.0,0.0,0.0,2007.0,3.0,610.0
120.0,0.0,716.0,0.0,253.0,969.0,0.0,0.0,1975.0,2.0,440.0
93.0,67.0,1328.0,0.0,201.0,1529.0,1.0,0.0,1978.0,2.0,663.0
90.0,0.0,1173.0,0.0,507.0,1680.0,1.0,0.0,1967.0,2.0,550.0
64.0,108.0,664.0,0.0,544.0,1208.0,1.0,0.0,2007.0,2.0,628.0
75.0,172.0,527.0,0.0,525.0,1052.0,0.0,0.0,1984.0,1.0,668.0
65.0,0.0,0.0,0.0,972.0,972.0,0.0,0.0,1939.0,1.0,312.0
65.0,90.0,162.0,270.0,450.0,882.0,0.0,0.0,1968.0,1.0,294.0
88.0,382.0,1455.0,0.0,383.0,1838.0,1.0,0.0,2005.0,3.0,682.0
50.0,62.0,509.0,0.0,166.0,675.0,0.0,0.0,1977.0,1.0,317.0
0.0,0.0,379.0,768.0,470.0,1617.0,1.0,0.0,1955.0,1.0,303.0
60.0,0.0,405.0,0.0,740.0,1145.0,0.0,0.0,1965.0,2.0,440.0
80.0,425.0,553.0,0.0,698.0,1251.0,1.0,0.0,1964.0,1.0,461.0
65.0,68.0,1259.0,0.0,172.0,1431.0,1.0,0.0,2002.0,2.0,577.0
0.0,336.0,482.0,0.0,971.0,1453.0,0.0,0.0,1990.0,2.0,750.0
50.0,0.0,543.0,119.0,261.0,923.0,0.0,0.0,1980.0,1.0,264.0
66.0,0.0,281.0,0.0,747.0,1028.0,0.0,0.0,1998.0,2.0,683.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964.0,3.0,530.0
32.0,443.0,1201.0,0.0,36.0,1237.0,1.0,0.0,1998.0,2.0,405.0
0.0,0.0,1390.0,0.0,0.0,1390.0,1.0,0.0,1975.0,2.0,611.0
62.0,0.0,0.0,0.0,1093.0,1093.0,0.0,0.0,1924.0,1.0,288.0
66.0,86.0,952.0,0.0,0.0,952.0,1.0,0.0,1968.0,1.0,288.0
72.0,0.0,512.0,0.0,410.0,922.0,1.0,0.0,1957.0,1.0,308.0
80.0,0.0,936.0,0.0,190.0,1126.0,1.0,0.0,1977.0,2.0,484.0
39.0,0.0,0.0,0.0,1280.0,1280.0,0.0,0.0,1992.0,2.0,506.0
66.0,32.0,81.0,619.0,214.0,914.0,0.0,0.0,1970.0,1.0,368.0
78.0,200.0,1243.0,0.0,45.0,1288.0,2.0,0.0,1997.0,4.0,784.0
0.0,0.0,547.0,0.0,224.0,771.0,0.0,0.0,1942.0,1.0,213.0
76.0,248.0,28.0,0.0,1496.0,1524.0,0.0,0.0,2006.0,2.0,484.0
51.0,0.0,273.0,0.0,679.0,952.0,0.0,0.0,1938.0,1.0,250.0
90.0,0.0,1470.0,0.0,203.0,1673.0,1.0,0.0,1990.0,3.0,594.0
100.0,180.0,196.0,345.0,975.0,1516.0,0.0,0.0,1964.0,2.0,472.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.0,1.0,260.0
103.0,0.0,0.0,0.0,448.0,448.0,0.0,0.0,0.0,0.0,0.0
103.0,0.0,0.0,0.0,1316.0,1316.0,0.0,0.0,2007.0,2.0,440.0
85.0,0.0,0.0,0.0,1528.0,1528.0,0.0,0.0,2007.0,2.0,480.0
50.0,0.0,0.0,0.0,760.0,760.0,0.0,0.0,1998.0,2.0,576.0
82.0,41.0,329.0,0.0,477.0,806.0,1.0,0.0,1951.0,1.0,288.0
60.0,0.0,588.0,0.0,402.0,990.0,1.0,0.0,0.0,0.0,0.0
84.0,101.0,643.0,0.0,445.0,1088.0,0.0,0.0,1965.0,2.0,440.0
0.0,0.0,0.0,0.0,924.0,924.0,0.0,0.0,2000.0,2.0,463.0
49.0,0.0,180.0,645.0,0.0,825.0,1.0,0.0,1963.0,2.0,720.0
78.0,0.0,298.0,0.0,429.0,727.0,0.0,0.0,1968.0,2.0,441.0
74.0,0.0,944.0,0.0,208.0,1152.0,1.0,0.0,1993.0,2.0,616.0
65.0,0.0,775.0,0.0,281.0,1056.0,1.0,0.0,1968.0,1.0,304.0
90.0,0.0,0.0,0.0,1107.0,1107.0,0.0,0.0,1993.0,3.0,840.0
41.0,473.0,1573.0,0.0,0.0,1573.0,2.0,0.0,2005.0,2.0,495.0
70.0,0.0,432.0,0.0,432.0,864.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,410.0,0.0,811.0,1221.0,1.0,0.0,2004.0,2.0,400.0
62.0,0.0,144.0,278.0,238.0,660.0,1.0,0.0,1920.0,1.0,216.0
24.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,2005.0,2.0,480.0
35.0,218.0,549.0,0.0,142.0,691.0,1.0,0.0,1999.0,2.0,506.0
0.0,0.0,0.0,0.0,880.0,880.0,0.0,0.0,1950.0,2.0,400.0
61.0,0.0,241.0,113.0,30.0,384.0,0.0,0.0,2004.0,2.0,400.0
43.0,14.0,16.0,0.0,1330.0,1346.0,0.0,0.0,2005.0,2.0,437.0
56.0,0.0,0.0,0.0,384.0,384.0,0.0,0.0,1997.0,2.0,390.0
70.0,0.0,780.0,0.0,424.0,1204.0,0.0,0.0,1955.0,1.0,310.0
80.0,0.0,630.0,0.0,340.0,970.0,1.0,0.0,1996.0,2.0,624.0
0.0,0.0,704.0,0.0,160.0,864.0,0.0,0.0,1979.0,3.0,912.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.0,2.0,579.0
60.0,0.0,385.0,0.0,0.0,385.0,0.0,0.0,1975.0,2.0,728.0
60.0,0.0,490.0,0.0,30.0,520.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1116.0,0.0,248.0,1364.0,1.0,0.0,1954.0,2.0,529.0
70.0,0.0,338.0,466.0,121.0,925.0,0.0,1.0,1965.0,1.0,429.0
130.0,0.0,428.0,0.0,300.0,728.0,1.0,0.0,1940.0,1.0,256.0
81.0,0.0,386.0,522.0,332.0,1240.0,1.0,0.0,1956.0,1.0,323.0
110.0,280.0,938.0,0.0,379.0,1317.0,1.0,0.0,2003.0,3.0,818.0
60.0,0.0,0.0,0.0,896.0,896.0,0.0,0.0,1982.0,2.0,480.0
105.0,554.0,1728.0,495.0,195.0,2418.0,1.0,0.0,2007.0,3.0,650.0
51.0,130.0,988.0,0.0,398.0,1386.0,0.0,1.0,2007.0,3.0,660.0
84.0,242.0,1021.0,0.0,534.0,1555.0,1.0,0.0,2009.0,3.0,1138.0
65.0,0.0,699.0,0.0,638.0,1337.0,1.0,0.0,2003.0,2.0,531.0
60.0,0.0,574.0,0.0,242.0,816.0,1.0,0.0,1949.0,1.0,240.0
95.0,226.0,1201.0,0.0,340.0,1541.0,0.0,0.0,2005.0,2.0,532.0
51.0,0.0,0.0,0.0,884.0,884.0,0.0,0.0,1935.0,1.0,240.0
60.0,0.0,0.0,0.0,832.0,832.0,0.0,0.0,1949.0,1.0,384.0
0.0,0.0,0.0,0.0,1958.0,1958.0,0.0,0.0,1976.0,2.0,776.0
0.0,0.0,0.0,0.0,903.0,903.0,0.0,0.0,1993.0,2.0,392.0
60.0,0.0,283.0,0.0,455.0,738.0,0.0,0.0,1970.0,2.0,624.0
60.0,0.0,0.0,0.0,938.0,938.0,0.0,0.0,1999.0,2.0,482.0
0.0,180.0,0.0,0.0,884.0,884.0,0.0,0.0,2001.0,2.0,434.0
69.0,0.0,784.0,0.0,141.0,925.0,1.0,0.0,1962.0,1.0,300.0
45.0,0.0,851.0,0.0,527.0,1378.0,1.0,0.0,2004.0,2.0,540.0
65.0,0.0,507.0,0.0,286.0,793.0,1.0,0.0,1939.0,2.0,410.0
92.0,270.0,133.0,0.0,1307.0,1440.0,0.0,0.0,0.0,0.0,0.0
70.0,45.0,588.0,0.0,422.0,1010.0,0.0,0.0,1960.0,1.0,254.0
64.0,0.0,0.0,0.0,833.0,833.0,0.0,0.0,1922.0,2.0,370.0
60.0,0.0,423.0,0.0,758.0,1181.0,0.0,0.0,1925.0,2.0,576.0
50.0,0.0,0.0,0.0,901.0,901.0,0.0,0.0,1954.0,1.0,281.0
0.0,0.0,52.0,0.0,809.0,861.0,1.0,0.0,1968.0,2.0,528.0
141.0,112.0,639.0,0.0,441.0,1080.0,1.0,0.0,1960.0,2.0,528.0
96.0,272.0,1280.0,0.0,402.0,1682.0,1.0,0.0,2008.0,3.0,846.0
80.0,0.0,607.0,0.0,506.0,1113.0,0.0,0.0,1950.0,1.0,264.0
64.0,0.0,0.0,0.0,816.0,816.0,0.0,0.0,1916.0,2.0,440.0
104.0,480.0,1375.0,0.0,575.0,1950.0,1.0,0.0,2007.0,3.0,706.0
80.0,102.0,929.0,0.0,916.0,1845.0,0.0,1.0,1988.0,2.0,604.0
63.0,0.0,0.0,0.0,676.0,676.0,0.0,0.0,1994.0,2.0,400.0
101.0,130.0,16.0,0.0,1152.0,1168.0,0.0,0.0,2005.0,3.0,683.0
50.0,0.0,784.0,0.0,0.0,784.0,1.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965.0,1.0,308.0
0.0,0.0,0.0,0.0,1032.0,1032.0,0.0,0.0,1940.0,1.0,349.0
80.0,238.0,1285.0,0.0,131.0,1416.0,1.0,0.0,1953.0,2.0,418.0
65.0,214.0,0.0,0.0,860.0,860.0,0.0,0.0,2002.0,2.0,542.0
50.0,0.0,0.0,0.0,830.0,830.0,0.0,0.0,1936.0,1.0,180.0
60.0,0.0,167.0,0.0,697.0,864.0,1.0,0.0,1957.0,2.0,572.0
72.0,74.0,616.0,0.0,580.0,1196.0,1.0,0.0,1956.0,1.0,297.0
74.0,203.0,209.0,0.0,463.0,672.0,0.0,0.0,1978.0,2.0,440.0
60.0,0.0,0.0,0.0,755.0,755.0,1.0,0.0,1940.0,1.0,296.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,1240.0,1240.0,0.0,0.0,2006.0,3.0,826.0
70.0,51.0,36.0,0.0,952.0,988.0,1.0,0.0,1977.0,2.0,624.0
63.0,0.0,0.0,0.0,1560.0,1560.0,0.0,0.0,1968.0,3.0,792.0
70.0,0.0,1078.0,0.0,0.0,1078.0,1.0,0.0,1950.0,1.0,195.0
70.0,109.0,712.0,0.0,761.0,1473.0,1.0,0.0,2004.0,2.0,606.0
40.0,0.0,807.0,0.0,419.0,1226.0,1.0,0.0,1980.0,2.0,484.0
0.0,112.0,705.0,0.0,455.0,1160.0,0.0,1.0,1993.0,2.0,402.0
93.0,364.0,242.0,483.0,0.0,725.0,0.0,1.0,1963.0,1.0,276.0
67.0,0.0,690.0,0.0,126.0,816.0,1.0,0.0,1958.0,1.0,288.0
85.0,212.0,56.0,0.0,1508.0,1564.0,0.0,0.0,2007.0,3.0,814.0
60.0,0.0,0.0,0.0,482.0,482.0,0.0,0.0,2003.0,2.0,672.0
59.0,0.0,0.0,0.0,1510.0,1510.0,0.0,0.0,2006.0,2.0,534.0
65.0,0.0,0.0,0.0,728.0,728.0,0.0,0.0,2005.0,2.0,390.0
60.0,0.0,0.0,0.0,396.0,396.0,0.0,0.0,2001.0,1.0,390.0
0.0,0.0,0.0,0.0,840.0,840.0,0.0,0.0,2002.0,2.0,400.0
0.0,87.0,602.0,0.0,191.0,793.0,0.0,1.0,1966.0,2.0,432.0
38.0,0.0,248.0,0.0,918.0,1166.0,1.0,0.0,1988.0,2.0,480.0
60.0,0.0,0.0,0.0,850.0,850.0,0.0,0.0,1981.0,2.0,576.0
0.0,705.0,1282.0,0.0,1351.0,2633.0,1.0,0.0,2001.0,3.0,804.0
66.0,0.0,708.0,0.0,280.0,988.0,1.0,0.0,1959.0,1.0,297.0
24.0,0.0,632.0,6.0,423.0,1061.0,0.0,0.0,1978.0,1.0,319.0
54.0,0.0,319.0,0.0,971.0,1290.0,0.0,0.0,1973.0,1.0,352.0
0.0,0.0,338.0,0.0,292.0,630.0,0.0,0.0,1993.0,2.0,484.0
63.0,102.0,983.0,0.0,692.0,1675.0,1.0,0.0,1988.0,2.0,528.0
85.0,0.0,637.0,0.0,663.0,1300.0,1.0,0.0,1990.0,2.0,506.0
55.0,0.0,483.0,0.0,428.0,911.0,0.0,0.0,1976.0,2.0,576.0
0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.0,2.0,400.0
79.0,513.0,681.0,0.0,177.0,858.0,1.0,0.0,2001.0,2.0,546.0
80.0,237.0,0.0,0.0,1319.0,1319.0,1.0,0.0,1962.0,2.0,462.0
85.0,0.0,741.0,0.0,143.0,884.0,1.0,0.0,1951.0,1.0,270.0
81.0,0.0,0.0,0.0,1489.0,1489.0,0.0,0.0,2006.0,2.0,776.0
78.0,99.0,663.0,377.0,0.0,1040.0,1.0,0.0,1974.0,2.0,484.0
42.0,0.0,837.0,0.0,105.0,942.0,1.0,0.0,1973.0,2.0,576.0
98.0,248.0,0.0,0.0,1626.0,1626.0,0.0,0.0,2006.0,3.0,866.0
80.0,42.0,394.0,0.0,586.0,980.0,0.0,0.0,1988.0,2.0,496.0
75.0,0.0,0.0,0.0,819.0,819.0,0.0,0.0,1950.0,2.0,576.0
75.0,200.0,955.0,0.0,261.0,1216.0,1.0,0.0,1969.0,1.0,336.0
60.0,0.0,945.0,0.0,474.0,1419.0,1.0,0.0,2007.0,2.0,567.0
35.0,250.0,945.0,0.0,0.0,945.0,0.0,2.0,0.0,0.0,0.0
24.0,216.0,417.0,0.0,339.0,756.0,0.0,0.0,2000.0,2.0,440.0
85.0,353.0,0.0,0.0,1158.0,1158.0,0.0,0.0,2004.0,3.0,744.0
106.0,0.0,901.0,0.0,319.0,1220.0,1.0,0.0,1998.0,2.0,1105.0
75.0,0.0,0.0,0.0,1237.0,1237.0,0.0,0.0,1988.0,2.0,880.0
0.0,115.0,1733.0,92.0,189.0,2014.0,1.0,0.0,1980.0,3.0,864.0
82.0,290.0,565.0,0.0,638.0,1203.0,0.0,0.0,1995.0,3.0,721.0
39.0,250.0,126.0,859.0,223.0,1208.0,1.0,0.0,1974.0,2.0,461.0
50.0,0.0,616.0,0.0,0.0,616.0,0.0,0.0,1921.0,1.0,205.0
63.0,0.0,0.0,0.0,789.0,789.0,0.0,0.0,1998.0,2.0,393.0
85.0,296.0,1124.0,479.0,1603.0,3206.0,1.0,0.0,2003.0,3.0,880.0
70.0,1.0,456.0,0.0,456.0,912.0,0.0,0.0,1958.0,1.0,275.0
84.0,196.0,24.0,0.0,1528.0,1552.0,0.0,0.0,2005.0,3.0,782.0
67.0,0.0,0.0,0.0,1413.0,1413.0,0.0,0.0,2001.0,2.0,605.0
34.0,1129.0,419.0,0.0,310.0,729.0,0.0,0.0,1999.0,2.0,440.0
0.0,0.0,813.0,0.0,675.0,1488.0,0.0,1.0,1968.0,2.0,552.0
64.0,0.0,490.0,0.0,280.0,770.0,0.0,0.0,2004.0,2.0,520.0
60.0,0.0,375.0,239.0,250.0,864.0,0.0,0.0,1989.0,2.0,660.0
60.0,0.0,0.0,0.0,732.0,732.0,0.0,0.0,2005.0,2.0,372.0
60.0,0.0,641.0,0.0,175.0,816.0,0.0,1.0,1982.0,1.0,264.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.0,1.0,240.0
91.0,554.0,2085.0,0.0,186.0,2271.0,1.0,0.0,2008.0,3.0,1348.0
60.0,0.0,0.0,0.0,961.0,961.0,0.0,0.0,1920.0,1.0,338.0
86.0,300.0,1288.0,0.0,294.0,1582.0,1.0,0.0,2007.0,3.0,789.0
44.0,0.0,1392.0,0.0,17.0,1409.0,1.0,0.0,2002.0,2.0,576.0
66.0,0.0,646.0,0.0,468.0,1114.0,1.0,0.0,2004.0,2.0,576.0
79.0,168.0,836.0,0.0,237.0,1073.0,1.0,0.0,1965.0,2.0,515.0
105.0,200.0,1767.0,539.0,788.0,3094.0,1.0,0.0,2008.0,3.0,672.0
0.0,0.0,660.0,0.0,572.0,1232.0,0.0,0.0,1984.0,2.0,516.0
73.0,0.0,261.0,1083.0,0.0,1344.0,2.0,0.0,1993.0,4.0,920.0
0.0,44.0,0.0,0.0,1488.0,1488.0,0.0,0.0,1950.0,2.0,738.0
63.0,0.0,0.0,0.0,783.0,783.0,0.0,0.0,2003.0,2.0,393.0
60.0,0.0,638.0,0.0,207.0,845.0,0.0,0.0,1982.0,1.0,264.0
66.0,1031.0,0.0,0.0,1410.0,1410.0,0.0,0.0,2006.0,3.0,641.0
101.0,305.0,371.0,0.0,728.0,1099.0,0.0,1.0,1962.0,1.0,296.0
65.0,60.0,432.0,0.0,460.0,892.0,0.0,0.0,1967.0,1.0,288.0
0.0,128.0,544.0,0.0,785.0,1329.0,0.0,0.0,1960.0,2.0,441.0
102.0,0.0,306.0,1085.0,372.0,1763.0,1.0,0.0,1955.0,2.0,454.0
53.0,130.0,0.0,0.0,1373.0,1373.0,0.0,0.0,2007.0,3.0,660.0
62.0,0.0,121.0,0.0,647.0,768.0,1.0,0.0,1985.0,1.0,384.0
77.0,0.0,0.0,0.0,831.0,831.0,0.0,0.0,1999.0,2.0,450.0
50.0,0.0,0.0,0.0,190.0,190.0,0.0,0.0,1938.0,1.0,273.0
70.0,120.0,340.0,0.0,1342.0,1682.0,1.0,0.0,2003.0,2.0,544.0
78.0,320.0,196.0,0.0,844.0,1040.0,0.0,0.0,1949.0,1.0,315.0
0.0,0.0,57.0,441.0,554.0,1052.0,1.0,0.0,1958.0,2.0,451.0
67.0,20.0,132.0,841.0,115.0,1088.0,0.0,0.0,2002.0,2.0,520.0
0.0,160.0,775.0,0.0,265.0,1040.0,1.0,0.0,1982.0,3.0,768.0
78.0,0.0,24.0,0.0,1290.0,1314.0,0.0,0.0,2006.0,2.0,440.0
0.0,88.0,1200.0,0.0,78.0,1278.0,1.0,0.0,1991.0,2.0,496.0
68.0,80.0,925.0,0.0,349.0,1274.0,1.0,0.0,2005.0,2.0,508.0
83.0,0.0,0.0,0.0,1689.0,1689.0,0.0,0.0,2007.0,3.0,954.0
79.0,406.0,1115.0,0.0,526.0,1641.0,1.0,0.0,2008.0,3.0,885.0
50.0,0.0,0.0,0.0,570.0,570.0,0.0,0.0,1948.0,1.0,249.0
65.0,164.0,200.0,0.0,784.0,984.0,1.0,0.0,1959.0,1.0,308.0
50.0,0.0,250.0,0.0,710.0,960.0,0.0,0.0,1997.0,1.0,308.0
66.0,0.0,0.0,0.0,540.0,540.0,0.0,0.0,1952.0,2.0,504.0
69.0,0.0,780.0,0.0,247.0,1027.0,0.0,0.0,1948.0,1.0,240.0
54.0,72.0,980.0,40.0,92.0,1112.0,1.0,0.0,1987.0,2.0,551.0
83.0,295.0,384.0,0.0,996.0,1380.0,0.0,0.0,1963.0,1.0,364.0
93.0,228.0,920.0,60.0,276.0,1256.0,0.0,0.0,1986.0,2.0,578.0
44.0,0.0,874.0,0.0,268.0,1142.0,1.0,0.0,1976.0,2.0,528.0
84.0,0.0,477.0,0.0,725.0,1202.0,1.0,0.0,1950.0,2.0,576.0
85.0,236.0,1300.0,0.0,316.0,1616.0,1.0,0.0,2002.0,3.0,808.0
71.0,0.0,336.0,0.0,748.0,1084.0,0.0,0.0,1983.0,2.0,484.0
90.0,256.0,987.0,0.0,360.0,1347.0,1.0,0.0,1993.0,3.0,656.0
64.0,0.0,0.0,0.0,738.0,738.0,0.0,0.0,2006.0,2.0,484.0
0.0,32.0,186.0,0.0,206.0,392.0,0.0,0.0,1994.0,2.0,398.0
44.0,0.0,0.0,0.0,684.0,684.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,0.0,0.0,704.0,704.0,0.0,0.0,2005.0,2.0,440.0
60.0,0.0,0.0,0.0,1293.0,1293.0,1.0,0.0,2006.0,2.0,572.0
46.0,123.0,0.0,0.0,791.0,791.0,0.0,0.0,1986.0,2.0,542.0
0.0,340.0,221.0,0.0,852.0,1073.0,0.0,0.0,1967.0,1.0,270.0
70.0,143.0,778.0,0.0,716.0,1494.0,1.0,0.0,2005.0,2.0,672.0
78.0,264.0,553.0,68.0,713.0,1334.0,1.0,0.0,1967.0,2.0,477.0
